ID,Comment
  이찬구,야자실 의 인파 속에 있기보다 저런 에너지넘치는 인파 속에 있고싶다...
  밍나,"I used to rule the world Seas would rise when I gave the word Now in the morning I sleep alone Sweep the streets I used to own I used to roll the dice Feel the fear in my enemy's eyes Listen as the crowd would sing Now the old king is dead, Long live the king One minute I held the key Next the walls were closed on me And I discovered the my castles stand Upon pillars of salt and pillars of sand I hear Jerusalem bells a ringing Roman Cavalry choirs are singing Be my mirror, my sword and shield My missionaries in a foreign field For some reason I can't explain Once you go there was never Never an honest word But that was when I ruled the world It was the wicked and wild wind Blew down the doors to let me in Shattered windows and the sound of drums People couldn't believe what I'd become Revolutionaries wait For my head on a silver plate Just a puppet on a lonely string Oh who would ever want to be king? I hear Jerusalem bells a ringing Roman Cavaly choirs are singing Be my mirror, my sword and shield My missionaries in a foreign field For some reason I can't explain I know Saint Peter won't call my name Never an honest word But that was when I ruled the world I hear Jerusalem bells a ringing Roman Cavalry choirs are singing Be my mirror, my sword and shield My missionaries in a foreign field For some reason I can't explain I know Saint Peter won't call my name Never an honest word But that was when I ruled the world"
  안녕하시오,노래는 참 좋은데 가사 뜻 나만 이해 못함?
  황원준황원준,fix u가 뻬이보릿이었는데영상미 최고 이 영상덕에 이 곡이 최애가 되었어요브라질 사람들 진짜 멋져보이네요
  Cola,아직도 보는사람?
  연우,미쳤다마쳤어 ㅜㅜㅜㅜㅜㅜㅜㅜ
  잼잼,이게 바로 초월번역!
  문소정,슈퍼밴드때매 이노래 알게됫는데 왜 이 음악을 듣고 눈물흘리는걸까ㅜ
  돌용,내가 갔던 공연장도 아닌데 닭살돋는 내가 병^^ㅣ니다
  YS Lee,내 기준으로 이거랑 쥐라기 공원 엔딩곡은 진짜 너무 좋음ㅜㅜ!
  스련,비바라비다 뭔뜻인지 아시는분
  노래계정,언젠간 코로나가 끝나고 거리유지도 안하고 마스크도 안끼고 떼창 부르는 콘서트가  열리겠지
  금발,라이브보다는 음원이 훨씬 좋다 개인적으로
  조아라,왜 눈물이 나지...
  양현경,나 방금 미술극장 보고 왔음
  브루쭈아,다같이 때창으로 오오오오~~~하는부분 존나소름
  형시TV_대한민국 남자들의 이야기,인트로만 들어도 팬티에 지리는 노래1. 콜드플레이_비바라비다2. 신해철_그대에게3. 가호_시작ㅇㅈ?
  b mww65,"(Ooohh Ooohh Ooohh Ooohh)I used to rule the world난 세상을 지배했었네Seas would rise when I gave the word바다도 내 명령에 물러서곤 했지Now in the morning I sleep alone이젠 아침에 홀로 잠들고Sweep the streets I used to own내 것이었던 거리를 청소하네I used to roll the dice한 때 난 군사를 진군시켰지Feel the fear in my enemy's eyes적의 두 눈 속의 두려움을 느끼면서Listen as the crowd would sing군중의 노래가 들려와""Now the old king is dead! Long live the king!""""옛 왕은 죽었다! 만수무강하소서!""One minute I held the key열쇠를 쥐고 있던 순간은 빠르게 지나고Next the walls were closed on me이젠 방에 갇힌 신세 되어And I discovered that my castles stand이제야 깨닫네 나의 성은Upon pillars of salt and pillars of sand소금과 모래로 된 기둥 위에 서 있음을I hear Jerusalem bells a ringing예루살렘의 종소리와Roman Cavalry choirs are singing로마 기병대의 합창이 들리네Be my mirror, my sword and shield내 거울과 검과 방패가 되어 주오My missionaries in a foreign field이방의 내 선교사들이여For some reason I can't explain왜인지 말할 수는 없지만Once you go there was never저 높은 곳에 앉으면Never an honest word누구도 진실을 말해주지 않지And that was when I ruled the world내가 다스리던 그때처럼It was the wicked and wild wind그 악하고 거세던 바람Blew down the doors to let me in날 그 문으로 밀어넣었네Shattered windows and the sound of drums창문이 부숴지고 북소리가 들리자People couldn't believe what I'd become내가 어떤 모습이 되었는지는 누구도 믿지 못했을거야Revolutionaries wait혁명가들은 기다리네For my head on a silver plate내 머리가 은쟁반 위에 올려지기를Just a puppet on a lonely string외줄에 매달린 꼭두각시여Oh who would ever want to be king?그 누가 왕이 되고 싶어 하려나?I hear Jerusalem bells a ringing예루살렘의 종소리와Roman Cavalry choirs are singing로마 기병대의 합창이 들리네Be my mirror, my sword and shield내 거울과 칼과 방패가 되어 주오My missionaries in a foreign field이방의 내 선교사들이여For some reason I can't explain왜인지 말할 수는 없지만I know Saint Peter won't call my name성 베드로가 내 이름을 부르진 않겠지Never an honest word누구도 진실을 말해주지 않네But that was when I ruled the world내가 다스리던 그때처럼Ooohh Ooohh Ooohh OoohhI hear Jerusalem bells a ringing예루살렘의 종소리와Roman Cavalry choirs are singing로마 기병대의 합창이 들리네Be my mirror, my sword and shield내 거울과 칼과 방패가 되어 주오My missionaries in a foreign field이방의 내 선교사들이여　　For some reason I can't explain왜인지 말할 수는 없지만I know Saint Peter won't call my name성 베드로가 내 이름을 부르진 않겠지Never an honest word누구도 진실을 말해주지 않네But that was when I ruled the world내가 다스리던 그때처럼"
  성난팔,중세뽕이 차오른다 명곡 인정
  김수한무,역시 번역이 매끄럽네요 ㅎㅎ 대단해요!!
  twist kim,저게 진정한 때창이지
  찬밥냄새,북치는 아저씨 진짜 너무멋있다.... 10번째 보는거 북치는 아저씨만 보는중.. 개멋잇어
  lim,우우워어ㅓ어ㅓㅓㅓㅓ
  mark7,도입부 듣기만 해도 소름 돋아..
  T김만T겨,퀸영상보고 왔는대 왜 이렇게 가짜같냐 영화라서 그런가 ㅋㅋㅋ 보헤미도 좀 그렇긴한대
  재배두부,과르디올라가 그렇게 좋아했다는 콜드플레이의 노래!! 챔스결승 가는 버스에서 이 노래를 틀어줬다는 일화도 잇고
  ᄋᄋ,개미쳣다
  김승오,콜드 플레이 사랑해
  bbaoo,이 브금 해도리 브금 같아
  상어고기 SANGEOGOGI,갓띵곡
  지유,제목 기억안나서 예루살렘 종소리 치고온 사람..?
  HIP 72,3:27 헤어나올수 없네 ㄹㅇ
  황지호,2017년도에 이노래 레미제라블이랑 같이 불렀으면 딱인데
  아기로무새,가사는 꼭 평화를 지지 하는것 같네현실은 욕심과 전쟁.절대 찾아올수 없는 평화
  지니,3:10  가슴이 웅장햊ㄴ
  도비는 무료에요!,콜플... 마약 길만 걷지 말자... 내가 좋아하는 밴드 중에 제일 클린하단 말야...
  ejkiittjii h,코로나 ㅅㅂ 언제 끝나냐
  윰,2:04 와 뛰는데 목소리 하나도 안 흔들리는거 보소.....
  붉은청룡_양현종,중2때 알게 됐던 노래.
  고개 goget,하도많이들었지만 황석희라서 또 듣는건 아니라고
  무아,결국 사람도 행복하려고 공부하고 일하는거니까 즐기면서 하자!
  찾았다내사랑,이거보면 뒤에 종이랑 북치는 아저씨 따라하게됨 아저씨 박자감 쩐다ㅜㅜㅜㅜ
  김하다,2021년 3월 22일.
  Sangyoung Park,영국음식을 먹으며 프랑스 음악을 듣고싶게 만드는건
  졸로로,잔나비 보고왔다 손
  최재원,이형들 당분간 쉰다는데 내한또안하나 ㅠㅠ ㅈ같은 군대땜에 못본게 한이되네...
  suq yu,1970이 퀸이면 지금은 콜드 플레이
  Hota,이 노랜 전주만 나와도 소름이 돋음 듣고있으면 중세시대 판타지속에 들어와있는기분..근대 영상의 노래가 공연중 라이브라면 라이브는 좀 실망이네요 ㅠㅠㅠㅠ
  냥냠집적,2:11
  토행성,자신감 생기자...제발!!!!제발...
  그 놈,이런 말 해도 되는지는 모르겠지만 보면서 배보이는거 너무 신경쓰여
  에예,런치패드같은걸로 한줄알았는데 막 치고있었다!!!
  극한의 팝콘맨,노래 들으면서 길 걷다가 이 노래 나오면 갑자기 막 당당해지고 자신감 생기는 그런 기분인데 사실 가사가 암울함...ㅋㅋㅋㅋㅋㅋㅋ
  취퀸배그,최전성기를 달리다 무너져내린 사람들의 이야기
  알겠어요공주님,고양이 궁디팡팡 북아저씨 비트로 팡팡하면 울 고앵이 좋아함
  망월사불토끼,마감이 대략 4시간 남은 시점.. ... 왠지 할 수 잇을 것만 같은 근자감이 치솟는다.... ... 나는 마감의 세계로 떠난다
  CHAPB제로,0:27
  길가다 10000만원 주움구독하면,밑에 방탄>콜드플레이란 글이있는데콜드플레이는 전세계에서 방탄급으로 사랑받는거고방탄은 한국한정**
  이태규,역시 이와중에도 머머리에게선 빛이난다..
  Dong-Wook Kwon,보컬이 숨 차서 헉헉대며 부르는거 같은데...
  Ingze,와 저기있으면 아드레날린 폭발할듯
  - Despartures,은쟁반위에 놓여진 비참하고 비개했던  왕의 인생
  순자씨,2021년..?
  CM P,북치시는분 너무 좋다 ㅋㅋㅋ 둠.치 둠.치~
  후르츠,북치는 아저씨때문에 이거 보면 북치는아저씨 게속따라하게돼내ㅋㅋㅋㅋㅋㄲㅋㄱ
  JT,이쯤 되면  한번쯤  북치는 사람 따라  처음 부터  끝까지  따라 쳐봤다 손
  eleuni,콜플을 좋아하는데 다른 분들은 그 업적과 음악성에 대해 평가하길 너무 과장되게 바라 보는 것 같음퀸도 마찬가지고  그 밴드가 가진 가치에 대해 평가하길 100% 명확한 기준을 세울 수는 없지만 일반 수긍 가능한 평이 있는데 말이죠어떤 음악사에 획을 그었다거나 그런 비슷한 생각이시라면 혼자 생각하는 게 낫지 않을까 싶네ㅛ
  니르나이스아르노이디아드,박지훈이 번역했다면...과연 이 명곡에다 무슨 짓을 저질러놨을것인가...가망없음...ㅋㅋㅋㅋ
  지툴,가사는 예수쟁이네..;
  망고스틴,무대보면 리어왕이 죽기 전 자신의 환상속에서 광인처럼 춤추고 노래하는 것 같음
  정시지,2021년 생존자 좋아요좀 눌러주세요
  김유리,크리스 마틴도 좋지만 비바 라 비다랑 결혼하고 싶다
  a little boy just,뭔가 고대로마느낌 은쟁반에머리 사도요한 그외에도 선교 성베드로 ('나'는 헤롯이나 카이사르 등 한왕중한명인듯하네요)
  햅번스타일,하현상의 소울이 더 여운이...
  제주 귀덕골방,"🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷Jeju speakeasy music bar at귀덕 12.2021song requestedWould the requestor be lucky enoughto spot this comment? Finger crossed제주 귀덕골방에 손님이 신청해주신 음악입니다.음악은 추억이 아닐까요누군가에 신청곡으로 첨 듣는 음악을 듣게 되고어디선가 그음악을 또 듣게 되면아! 골방에서 들었던 그노래이런 추억을 다른이에게도 만들어주셨내요누군가 듣고싶어 신청해주신 이노래를만들어주신 작사,작곡, 편곡자분들과 불러주신 가수분에게 정말 감사합니다.제댓글이 많아 불편하셨다면 정말 죄송합니다.하지만 제 댓글이 많다는건이노래를 신청해주신 분들이 많다는거에요그시간에 신청해주신 분이 이댓글을 보신다면행복해 하실꺼라는걸 알거든요그래서 신청곡이 들어올때마다 댓글을 남겨드리고 있어요그시간에 소중한 신청곡 정말 감사합니다.골방을 하면서 정말 모르고 있던좋은 음악들을 많이 듣게되어 행복합니다.21년 마지막 달인 12월 29일 5시타임어느 손님에 신청곡️"
  권성현,하현상때문에 찿아보게됬는데 원곡가수라서 역대급이긴한데 내 감수성엔 하현상의 커버곡이더좋내요
  장뚱삐,2:09 누나는 똥싸 냄비A
  뚱신,이거 영화제목먼가영?
  L lawliet,퀸은 어쩔수없이 병걸려 죽었다지만 콜드플레이만큼은 보험100개들어놔야함
  나쁜자식이병건,저 이거 계속 들으면서 드는 생각인데 여기서 화자는 하나님이고 하나님께서 하나님의 백성들에게 배신을 당하고 새왕은 우상 같은 것이고 하나님은 사실 이 세상을 만들고 지배하고 계셨을때에 성경에 적어 놓은 자신의 복음들이 사실 진실은 하나도 없었고 사람들의 운명마저 주사위 굴리듯이 함부러 정했다는 이단적인 내용으로 계속 들리는뎈ㅋㅋㅋ 그리고 초반에 바다가 나오는 가사는 홍해를 뜻하는거 같고....
  me na,전주부터 웅장하고 마치 왕이된듯한 노래가사 떼창 타이밍까지 어우러져 완벽한 노래 완벽한 밴드..
  Muffin Choco,"이 노래 덕에 콜드플레이 입덕을 하게 되었고, 다른 노래들도 찾게 되었죠!이 노래의 웅장한 분위기가 엄청 매력적으로 다가오네요.. 콜플 최고!"
  박지수,오호오오~~ 전세계 통하는 전율이 느껴지는 음율
  Bring get to summer,박진감 넘치는 리듬이다정말 우리나라에선 나올수 없는 반주..그와중에 내몸도 반응하고 있다.ㄷㄷ
  네이버,우와 진짜 
  Hye44 Son,0:37 멈추고 보면 호날두
  coc12 coc,특유의 서양문화의 왕국? 느낌의 웅장함이 너무좋다.진짜 듣는내내 모든 멜로디와 가사조차 소름돋음.
  옥수수,"노래 멜로디도 좋은데, 가사가 너무 멋지다..."
  아ㅋㅋㅋ,웅장이 가슴해진다
  Wunsch ein hoher,"진짜 완벽한 4분 8초다. 노래,밴드는 당연하고 영상의 색감, 번역까지 갓벽"
  good,가사가 맘에 든다..
  김다영,바이러스퍼뜨리는게임을하다가문득든생각은현실에서는과연이런일이생겨날까?궁금은햇지만역시나아닐까현실에서도바이러스가퍼져나가는구나
  김진호,우리나라에도 이런 밴드가 나올수 있을까? 너무 부럽다
  굴굴스,해석을 진짜 잘하시네요
  바람,저때로 돌아가고 싶다...
  해밤,진짜 지금 들어도 10년 전 노래라는게 믿기지 않을정도로 새롭다
  칵테일,마스크 안쓸때는 당연한건줄 알았는데...저때가 너무 그립다...
  오우준,오늘은 즐거운 빼빼로데이입니다.생존자는 일어나세요
  ggg mmm,저런가사인줄 몰랐는데 ...가사 생각하면서 들으니까 더 지림 ㄷㄷ
  주사랑,코로나로 학교 한번도 못간거 실화노 ㅋㅋ
  김민규,왤캐 영화같냐.. 분위기에 빠져든다 진짜..
  더빙러언탈이,진짜 콜드플레이는 라이브진짜 잘한다
  도촌,도입부 부터 지리네
  쿠키앤크림,진짜 다른 콘서트도 다 좋지만 콜드플레이 비바라비다 콘서트 영상은 보기만해도 콘서트가고 싶어지는 전율이 있음
